number,word,example
10436,reconnaissance,"The detective performed reconnaissance around the suspect's neighborhood, hoping to gather information from neighbors."
10436,reconnaissance,Our initial reconnaissance suggests that the building is structurally unsound and unsafe to enter.
10437,incite,The politician's inflammatory speech was meant to incite the crowd to riot.
10437,incite,Don't let his rude comments incite you to anger; just ignore him.
10437,incite,The article accused the website of publishing propaganda designed to incite hatred against immigrants.
10437,incite,Are you trying to incite an argument between us? I thought we were getting along.
10437,incite,The documentary explores how social media algorithms can inadvertently incite violence by amplifying extremist content.
10438,zealot,"The political zealot refused to listen to any opposing viewpoints, convinced of their own absolute correctness."
10438,zealot,He was such a zealot for fitness that he would wake up at 4 AM every day to run a marathon.
10438,zealot,"While I admire her passion, I think she's bordering on being a zealot when it comes to recycling; she gets angry at anyone who throws something in the wrong bin."
10438,zealot,"The professor warned us against becoming zealots in our research, emphasizing the importance of objectivity and critical thinking."
10438,zealot,"Some might consider him a zealot for his unwavering dedication to animal rights, but his commitment is undeniable."
10439,masterly,Her masterly handling of the crisis averted what could have been a public relations disaster.
10439,masterly,The chef's masterly command of spices transformed a simple dish into a culinary masterpiece.
10439,masterly,"He delivered a masterly performance, captivating the audience with his nuanced portrayal of the character."
10439,masterly,"With a masterly flick of the wrist, she landed the fish, a testament to years of experience."
10439,masterly,"The negotiator demonstrated a masterly understanding of the opposing party's motivations, leading to a swift and favorable agreement."
10440,inflame,The inflammatory rhetoric used by both sides of the debate only served to inflame tensions further.
10440,inflame,His insensitive comments about her weight were sure to inflame her already fragile self-esteem.
10440,inflame,Be careful not to rub your eyes; it will only inflame the irritation.
10440,inflame,The doctor prescribed a cream to help reduce the swelling and stop the wound from becoming more inflamed.
10440,inflame,"Adding fuel to the fire would only inflame the situation, so I decided to stay silent."
10441,stalwart,The library relied on a few stalwart volunteers who dedicated countless hours to keeping it running.
10441,stalwart,"Despite the setbacks, he remained a stalwart supporter of the team, never losing faith in their potential."
10441,stalwart,"She's a stalwart member of the community, always willing to lend a hand to those in need."
10441,stalwart,"The old oak tree stood as a stalwart guardian of the valley, weathering storms for centuries."
10441,stalwart,"Even after the company faced significant financial difficulties, the CEO remained a stalwart figure, guiding them towards recovery."
10442,inter,Please don't interject while I'm presenting my findings.
10442,inter,We need to interlink these databases to ensure seamless data flow.
10442,inter,The artist often tries to interweave themes of nature and technology in their work.
10442,inter,"I tried to intercede on his behalf, but the decision was already made."
10442,inter,"The branches of the trees interlocked, creating a dense canopy overhead."
10443,rover,The Mars rover sent back stunning images of the Martian landscape.
10443,rover,My dog is a real rover; he's always wandering off exploring the neighborhood.
10443,rover,We need to design a robust rover that can withstand the harsh conditions of the lunar surface.
10443,rover,"He lived the life of a rover, never staying in one place for very long."
10443,rover,The company is developing a new underwater rover for exploring deep-sea trenches.
10444,jettison,The pilot had to jettison fuel to lighten the plane for an emergency landing.
10444,jettison,"After realizing the project was a failure, the company decided to jettison it and focus on more promising ventures."
10444,jettison,I think it's time to jettison this old couch; it's uncomfortable and falling apart.
10444,jettison,The climbers made the difficult decision to jettison some of their equipment to increase their speed and improve their chances of reaching the summit before the storm hit.
10444,jettison,"During the heated debate, he chose to jettison his prepared notes and speak directly from the heart."
10445,affiliated,The university is affiliated with several research hospitals in the city.
10445,affiliated,Are you affiliated with any political party?
10445,affiliated,"Our company is affiliated with a larger, international conglomerate."
10445,affiliated,She mentioned that she was affiliated with the local historical society and volunteered there regularly.
10445,affiliated,"The blog is affiliated with a well-known marketing firm, which explains its high-quality content."
10446,stagnation,The company's stagnation in innovation is a serious concern for its future prospects.
10446,stagnation,"After years of stagnation, the town finally saw some new businesses opening up and revitalizing the economy."
10446,stagnation,"I felt a sense of stagnation in my career, like I wasn't learning or growing anymore."
10446,stagnation,The prolonged political stagnation led to widespread frustration and calls for reform.
10446,stagnation,We need to find ways to break through this creative stagnation and come up with some fresh ideas.
10447,jeopardy,The company's reputation is in jeopardy after the scandal broke.
10447,jeopardy,"If you don't pay your taxes, you could put your home in financial jeopardy."
10447,jeopardy,He knew that speaking out against the regime would put his family in jeopardy.
10447,jeopardy,The endangered species is in jeopardy of extinction due to habitat loss.
10447,jeopardy,I wouldn't want to jeopardize our friendship over such a small disagreement.
10448,opium,The detective suspected the antique shop was a front for smuggling opium and other narcotics.
10448,opium,"Historically, the Opium Wars had a devastating impact on China's sovereignty and economy."
10448,opium,"He described the singer's voice as having an opium-like quality, soothing and almost hypnotic."
10448,opium,The government is cracking down on the illegal cultivation of opium poppies in the remote mountain regions.
10448,opium,"Back in the day, my grandfather told stories about sailors trading goods for opium in Southeast Asia."
10449,jaunder,"After a week of illness, his skin began to jaunder, a clear sign of liver distress."
10449,jaunder,The doctor noticed a slight jaunder in the baby's eyes and ordered further tests.
10449,jaunder,"Though the test results came back negative, her lingering jaunder was still a cause for concern."
10449,jaunder,"If you notice any jaunder, especially in your eyes or skin, you should consult a medical professional immediately."
10449,jaunder,"The jaundice, or jaunder, as it was once commonly called, faded gradually as the newborn's liver matured."
10450,liken,"Some critics liken his paintings to those of Van Gogh, citing the similar use of vibrant colors and impasto techniques."
10450,liken,I wouldn't liken this situation to a crisis; it's more of a minor inconvenience.
10450,liken,"To liken the two candidates would be a disservice to both, as their policies and ideologies are vastly different."
10450,liken,She was quick to liken her experience of moving to a new city to being thrown into the deep end of a pool.
10450,liken,"He didn't appreciate me likening his old car to a rusty bucket, even though it was meant as a joke."
10451,abbey,We visited Westminster Abbey on our trip to London and were amazed by its history and architecture.
10451,abbey,"The old abbey ruins stood silhouetted against the setting sun, creating a hauntingly beautiful scene."
10451,abbey,Local legend says a secret passage connects the manor house to the nearby abbey.
10451,abbey,The monks at the abbey are known for their peaceful lives and dedication to prayer.
10451,abbey,"I'm reading a historical novel set in the 12th century, and much of the story revolves around the lives of the people living near a Benedictine abbey."
10452,narrate,"Could you narrate what happened at the meeting, as I missed it?"
10452,narrate,The documentary uses Morgan Freeman to narrate the story of the Amazon rainforest.
10452,narrate,"She decided to narrate her experiences in a blog, hoping to connect with others who had similar struggles."
10452,narrate,"Instead of simply showing the footage, the director chose to narrate the events with a somber voiceover."
10452,narrate,"He began to narrate his childhood adventures, his voice full of nostalgia."
10453,persona,"The politician adopted a folksy persona during the campaign, but many suspected it wasn't genuine."
10453,persona,Her online persona is very different from how she acts in real life; she's much more outgoing and confident online.
10453,persona,"As a customer service representative, it's important to maintain a professional and helpful persona, even when dealing with difficult customers."
10453,persona,"The author created a distinct persona for the main character, giving him a unique voice and perspective that resonated with readers."
10453,persona,Marketing research helped the company develop a detailed customer persona to better understand their target audience and tailor their advertising efforts accordingly.
10454,staunch,"He was a staunch supporter of the local football team, attending every game regardless of the weather."
10454,staunch,"Despite the criticism, she remained a staunch advocate for environmental protection."
10454,staunch,The doctor used a tourniquet to staunch the flow of blood from the wound.
10454,staunch,My grandmother is a staunch believer in traditional values and hard work.
10454,staunch,"Even when things got tough, he remained a staunch friend, always there to offer support."
10455,affable,"The restaurant owner was incredibly affable, making us feel welcome from the moment we walked in."
10455,affable,"Despite his high-powered position, the CEO was surprisingly affable and approachable during the company picnic."
10455,affable,Her affable nature made her a popular choice for the customer service role.
10455,affable,"He tried to be affable, but his forced smile didn't quite mask his underlying annoyance."
10455,affable,The professor's affable demeanor and engaging lectures made even the most complex topics understandable.
10456,pamper,"After a long week at work, I like to pamper myself with a hot bath and a good book."
10456,pamper,"The resort is known for its luxurious spa treatments, where guests can truly pamper themselves."
10456,pamper,She loves to pamper her dog with gourmet treats and plenty of attention.
10456,pamper,"He felt guilty for taking so much time off, but he knew he needed to pamper his mental health."
10456,pamper,The wealthy heiress would often pamper her friends with lavish gifts and extravagant parties.
10457,backer,"The local business owner has been a long-time backer of the youth sports league, donating equipment and sponsoring teams every year."
10457,backer,"Without a significant backer, the project is unlikely to secure the necessary funding to move forward."
10457,backer,He's a strong backer of the senator's environmental policies and regularly contributes to her campaign.
10457,backer,I need a backer for my new app idea – someone who believes in my vision and is willing to invest.
10457,backer,"While initially hesitant, she eventually became a staunch backer of the proposal after seeing its potential benefits."
10458,patronize,I hate it when people patronize me by explaining things I already understand.
10458,patronize,The restaurant encourages locals to patronize their business by offering a discount to residents.
10458,patronize,Please don't patronize me with that tone; I'm perfectly capable of making my own decisions.
10458,patronize,Many art enthusiasts patronize the local galleries to support emerging artists.
10458,patronize,The professor's attempt to simplify the complex topic felt patronizing to the graduate students.
10459,peddle,The street vendor tried to peddle his wares to the tourists passing by.
10459,peddle,He was caught peddling stolen goods and faced serious charges.
10459,peddle,The politician seemed to peddle false hope to win votes.
10459,peddle,She decided to peddle her handcrafted jewelry at the local farmers market.
10459,peddle,I'm tired of companies peddling products that overpromise and underdeliver.
10460,dope,That new song is really dope; I've had it on repeat all day.
10460,dope,The special effects in that movie were so dope; it felt incredibly realistic.
10460,dope,"He's a dope guitar player, effortlessly shredding through complex solos."
10460,dope,I just got some dope new running shoes that are supposed to improve my performance.
10460,dope,"The professor gave a dope lecture on quantum physics, making a complex topic surprisingly understandable."
10461,rabid,"The animal control officer warned everyone to stay away from the stray dog, fearing it might be rabid."
10461,rabid,The politician's rabid supporters often engaged in aggressive online debates.
10461,rabid,"He had a rabid enthusiasm for classic cars, spending all his free time restoring them."
10461,rabid,"The news channel reported a suspected case of rabies, urging residents to vaccinate their pets and avoid contact with wild animals exhibiting rabid behavior."
10461,rabid,"The debate over the proposed law became rabid, with both sides resorting to personal attacks and inflammatory rhetoric."
10462,sectarian,The peace talks were constantly threatened by sectarian violence between the two communities.
10462,sectarian,"He argued that the new law was sectarian, favoring one religious group over others."
10462,sectarian,Our organization strives to be inclusive and avoid any sectarian bias in its policies.
10462,sectarian,"I'm tired of the sectarian bickering in politics; we need leaders who can unite us, not divide us."
10462,sectarian,The history of the region is deeply marked by sectarian conflict and discrimination.
10463,perpetrate,The article claims that the company helped perpetrate a fraud against its investors.
10463,perpetrate,I can't believe he would perpetrate such a cruel hoax on his own family.
10463,perpetrate,It's important to remember that ignorance doesn't excuse someone who perpetrates a crime.
10463,perpetrate,We must work together to prevent individuals from perpetrating acts of violence against innocent people.
10463,perpetrate,The dictator used propaganda to perpetrate a false image of himself as a benevolent leader.
10464,vandalism,The recent vandalism of the park benches has angered many local residents.
10464,vandalism,"Graffiti is often considered a form of vandalism, even if the artist sees it as creative expression."
10464,vandalism,The city council is considering installing security cameras to deter vandalism and other crimes.
10464,vandalism,We need to teach children the importance of respecting public property to prevent future acts of vandalism.
10464,vandalism,"After the game, there were reports of vandalism downtown, including broken windows and overturned trash cans."
10465,skirmish,"The protest started peacefully, but a skirmish broke out between some demonstrators and the police near the barricades."
10465,skirmish,"We had a brief skirmish with the opposing team early in the game, but we quickly gained control of the ball."
10465,skirmish,The company is engaged in a legal skirmish with its competitor over patent rights.
10465,skirmish,"After a minor skirmish over the last slice of pizza, we decided to order another one."
10465,skirmish,The border patrol reported a small skirmish with smugglers attempting to cross the river last night.
10466,quell,The police used tear gas to quell the riot that had broken out downtown.
10466,quell,He took a deep breath to quell his anxiety before the presentation.
10466,quell,A glass of warm milk can sometimes quell a child's nighttime cough.
10466,quell,The company issued a statement to quell rumors of an impending bankruptcy.
10466,quell,She tried to quell her excitement at the prospect of seeing her favorite band live.
10467,recoup,The company hopes to recoup its investment in research and development within the next three years.
10467,recoup,"After a disappointing first quarter, we're working hard to recoup our losses and finish the year strong."
10467,recoup,I need to recoup some sleep this weekend after working so many late nights this week.
10467,recoup,"He's trying to recoup his reputation after the scandal, but it's proving to be difficult."
10467,recoup,"By offering a generous discount, the store aimed to recoup some of the revenue lost during the unexpected store closure."
10468,centennial,The university is planning a year-long celebration for its centennial in 2025.
10468,centennial,Did you know that Canada celebrated its centennial in 1967 with Expo 67 in Montreal?
10468,centennial,The historical society is publishing a special edition journal to commemorate the town's centennial.
10468,centennial,"My great-grandmother was alive for the centennial of the United States, which is amazing to think about."
10468,centennial,The company's centennial report highlighted its growth and innovation over the past hundred years.
10469,reinstate,"After successfully completing anger management, the company agreed to reinstate John to his previous position."
10469,reinstate,The union is fighting to reinstate workers who were unfairly laid off during the economic downturn.
10469,reinstate,I hope they reinstate the old policy; it was much more effective than the current one.
10469,reinstate,"Could you please reinstate my internet service? I paid the bill online yesterday, but it's still disconnected."
10469,reinstate,The judge ordered the university to reinstate the student after finding that the expulsion was based on insufficient evidence.
10470,misdemeanor,He was charged with a misdemeanor for shoplifting a candy bar.
10470,misdemeanor,"Although the crime was only a misdemeanor, it still went on his permanent record."
10470,misdemeanor,The judge reduced the felony charge to a misdemeanor in exchange for a guilty plea.
10470,misdemeanor,"Compared to the serious felonies the detective usually investigated, this case of public intoxication felt like a minor misdemeanor."
10470,misdemeanor,"Getting a speeding ticket is usually just a misdemeanor, but repeated offenses can lead to more severe consequences."
10471,injunction,The judge issued an injunction to prevent the company from selling the product until the patent dispute is resolved.
10471,injunction,She sought an injunction against her former business partner to stop him from contacting her.
10471,injunction,"After the noisy construction started late at night, the residents filed for an injunction to enforce quiet hours."
10471,injunction,The environmental group obtained a temporary injunction to halt the logging operation in the protected forest.
10471,injunction,The contract included a clause stating that any breach would result in an immediate injunction prohibiting further violations.
10472,relinquish,He had to relinquish his position as CEO due to health concerns.
10472,relinquish,"I'm not willing to relinquish my dreams, even if they seem impossible right now."
10472,relinquish,The company was forced to relinquish control of its subsidiary after the investigation.
10472,relinquish,She reluctantly relinquished the last piece of cake to her younger brother.
10472,relinquish,"After hours of negotiation, the rebels agreed to relinquish their weapons and return to their homes."
10473,renovate,"We're planning to renovate the kitchen next year, but it's going to be a major undertaking."
10473,renovate,"The city council voted to renovate the old town hall, preserving its historical significance."
10473,renovate,"Before we put the house on the market, we should probably renovate the bathrooms to increase its appeal."
10473,renovate,My neighbor is a contractor who specializes in renovating Victorian-era homes.
10473,renovate,"The landlord decided to renovate the apartment building, so we had to find a new place to live."
10474,courthouse,The old courthouse in the town square is a beautiful example of neoclassical architecture.
10474,courthouse,I had to go to the courthouse downtown to file some legal documents yesterday.
10474,courthouse,He's been summoned to the courthouse next week to serve as a juror in a trial.
10474,courthouse,Rumor has it that the mayor is pushing for a new courthouse to be built because the current one is too small.
10474,courthouse,You can find the marriage license application forms in the clerk's office at the courthouse.
10475,replenish,I need to replenish my coffee cup; I'm feeling a bit tired.
10475,replenish,"The recent rainfall helped to replenish the reservoir, easing concerns about water shortages."
10475,replenish,"After a long workout, it's important to replenish your electrolytes with a sports drink."
10475,replenish,The company decided to replenish its inventory of office supplies before the end of the quarter.
10475,replenish,Volunteers worked tirelessly to replenish the food bank's shelves after the holiday rush.
10476,requisite,A strong academic record is a requisite for admission to the university's graduate program.
10476,requisite,Having a valid driver's license is requisite before you can rent a car.
10476,requisite,Patience and a good sense of humor are requisite qualities for dealing with toddlers.
10476,requisite,"Before starting the experiment, make sure you have all the requisite safety equipment."
10476,requisite,"While enthusiasm is appreciated, the requisite skills are what will actually get the job done."
10477,replicate,"The scientists tried to replicate the experiment's results, but they were unsuccessful."
10477,replicate,I'm trying to replicate that delicious pasta dish I had at the Italian restaurant last week.
10477,replicate,It's almost impossible to perfectly replicate the feeling of visiting a place for the first time.
10477,replicate,The software company aims to replicate its success in the mobile gaming market with a new app.
10477,replicate,"Due to copyright restrictions, we cannot replicate the artwork without permission from the artist."
10478,disintegration,The disintegration of the old bridge was carefully controlled to avoid damaging nearby structures.
10478,disintegration,"After years of neglect, the abandoned building was showing signs of disintegration, with crumbling walls and a collapsing roof."
10478,disintegration,The political party faced disintegration as internal conflicts deepened and members began to defect.
10478,disintegration,The astronaut watched in horror as the spacecraft experienced a catastrophic disintegration upon re-entry into the atmosphere.
10478,disintegration,My grandmother's memory suffered a slow disintegration due to Alzheimer's disease.
10479,resurrect,The band decided to resurrect their old hits for a reunion tour.
10479,resurrect,"After years of neglect, they hope to resurrect the abandoned community center."
10479,resurrect,Some scientists are exploring ways to resurrect extinct species through advanced genetic engineering.
10479,resurrect,"The politician tried to resurrect his career after the scandal, but his reputation was permanently damaged."
10479,resurrect,"With a fresh coat of paint and some new furniture, we managed to resurrect the living room from its drab state."
10480,hyperbole,Saying you're so hungry you could eat a horse is a classic example of hyperbole.
10480,hyperbole,"The politician's speech was full of hyperbole, exaggerating the positive impact of their policies to an absurd degree."
10480,hyperbole,I think she used hyperbole when she said she had a million things to do; she probably just felt overwhelmed.
10480,hyperbole,Don't take his complaints too seriously; he's prone to hyperbole and often blows things out of proportion.
10480,hyperbole,"While the movie was enjoyable, the critics' claims that it was the greatest film ever made were pure hyperbole."
10481,opus,"The composer considered his symphony to be his greatest opus, the culmination of years of work."
10481,opus,"After decades of writing novels, this latest book is being hailed as her magnum opus."
10481,opus,"He spent his entire life working on the project, and it became his life's opus."
10481,opus,"While his earlier works were interesting, this new exhibition showcases what I consider his true opus."
10481,opus,"The artist's opus includes paintings, sculptures, and performance art, reflecting a diverse creative vision."
10482,grudge,"Even though he apologized, she still held a grudge against him for forgetting her birthday."
10482,grudge,I don't grudge them their success; they worked incredibly hard to achieve it.
10482,grudge,"The political rivals have been nursing a grudge against each other for years, stemming from a disagreement during a crucial vote."
10482,grudge,"She knew she should forgive him, but she couldn't help but feel a little grudge when he got the promotion she wanted."
10482,grudge,"He doesn't seem to grudge anyone anything, always willing to offer help and support."
10483,retaliate,"If you hit me, I'll retaliate!"
10483,retaliate,The company decided not to retaliate against the whistleblower for fear of further legal action.
10483,retaliate,"After the opposing team scored, our players were determined to retaliate with a goal of their own."
10483,retaliate,"He felt the urge to retaliate after the insult, but he knew it wouldn't solve anything."
10483,retaliate,The government warned that any further attacks would be met with swift and decisive retaliation.
10484,revamp,The company decided to revamp its website to improve user experience and attract more customers.
10484,revamp,We need to revamp our marketing strategy if we want to see a significant increase in sales this quarter.
10484,revamp,"After years of neglect, the city plans to revamp the old park, turning it into a vibrant community space."
10484,revamp,"I'm thinking of revamping my wardrobe with some new, stylish pieces for the upcoming season."
10484,revamp,"The software developers are working hard to revamp the application's user interface, making it more intuitive and efficient."
10485,rendition,"The band's rendition of ""Bohemian Rhapsody"" was surprisingly faithful to the original."
10485,rendition,I wasn't a fan of the artist's modern rendition of the classic portrait; it felt too abstract.
10485,rendition,Could you please provide a high-resolution rendition of that image for the website?
10485,rendition,His rendition of the events leading up to the accident differed significantly from the police report.
10485,rendition,"The director's rendition of the play received mixed reviews, with some praising its originality and others criticizing its departure from the source material."
10486,crackdown,The city announced a crackdown on illegal street racing after several complaints from residents.
10486,crackdown,"There's been a real crackdown on plagiarism in universities lately, with stricter penalties being enforced."
10486,crackdown,"The government is planning a crackdown on tax evasion, hoping to recover billions in unpaid revenue."
10486,crackdown,"After the recent security breach, the company initiated a crackdown on unauthorized access to sensitive data."
10486,crackdown,"My mom's on a health kick, so there's been a serious crackdown on junk food in the house!"
10487,revoke,The company decided to revoke his access privileges after he violated the security protocol.
10487,revoke,"If you don't pay your taxes, the government might revoke your passport."
10487,revoke,I hope they don't revoke my driver's license for getting too many speeding tickets.
10487,revoke,The judge threatened to revoke bail if the defendant missed another court date.
10487,revoke,"After discovering the fraudulent activity, the university moved to revoke the professor's tenure."
10488,counterfeit,"The detective examined the bill closely, suspecting it was counterfeit."
10488,counterfeit,"She unknowingly bought a counterfeit handbag online, only realizing its poor quality later."
10488,counterfeit,The company issued a warning about counterfeit versions of their medication circulating in the market.
10488,counterfeit,"Authorities seized a large shipment of counterfeit goods at the port, including clothing and electronics."
10488,counterfeit,He was arrested for attempting to pass counterfeit money at the local grocery store.
10489,rout,"The soccer team suffered a humiliating rout, losing 8-0 to their rivals."
10489,rout,Our company aims to rout the competition by offering better service and more innovative products.
10489,rout,The general planned a swift and decisive attack to rout the enemy forces from the captured territory.
10489,rout,"After the scandal broke, the company's stock price experienced a massive rout, plummeting to record lows."
10489,rout,I'm trying to rout out all the old files on my computer to free up some storage space.
10490,fluke,"I won the raffle, but it was a total fluke – I never win anything!"
10490,fluke,"The unexpected success of his first novel was considered a fluke by many critics, who predicted he wouldn't replicate it."
10490,fluke,"She managed to pass the exam, but I think it was a fluke; she hadn't studied at all."
10490,fluke,"The team's victory against the reigning champions was a complete fluke, as they were thoroughly outplayed for most of the match."
10490,fluke,"While the initial positive results were encouraging, we must determine if they were a fluke or indicative of a genuine trend before proceeding with further investment."
10491,salvage,"After the fire, we tried to salvage what we could from the damaged house."
10491,salvage,The company is working hard to salvage its reputation after the recent scandal.
10491,salvage,They managed to salvage some valuable data from the crashed hard drive.
10491,salvage,"The old boat was beyond repair, but we were able to salvage some of its parts for other projects."
10491,salvage,"Is there any way we can salvage this relationship, or is it too late?"
10492,sierra,The hiking trail offered breathtaking views of the Sierra Nevada mountain range.
10492,sierra,My grandfather always dreamed of retiring to a cabin nestled in the Sierra foothills.
10492,sierra,"During the search and rescue operation, the team used 'Sierra' as the radio call sign for their base camp."
10492,sierra,The geology professor specialized in the formation of the Sierra batholith.
10492,sierra,"We drove for hours, hoping to catch a glimpse of the snow-capped Sierra peaks in the distance."
10493,scour,The detectives will scour the area for any clues related to the missing person case.
10493,scour,I had to scour the internet for hours before I found a decent price on that laptop.
10493,scour,She used steel wool to scour the burnt food from the bottom of the pot.
10493,scour,"After the storm, we had to scour the beach, picking up all the debris that had washed ashore."
10493,scour,The company decided to scour its internal documents to identify any potential compliance issues.
10494,epicenter,
10494,epicenter,
10494,epicenter,
10494,epicenter,
10494,epicenter,
10495,annuity,
10495,annuity,
10495,annuity,
10495,annuity,
10495,annuity,
10496,scuttle,
10496,scuttle,
10496,scuttle,
10496,scuttle,
10496,scuttle,
10497,impasse,
10497,impasse,
10497,impasse,
10497,impasse,
10497,impasse,
10498,secede,
10498,secede,
10498,secede,
10498,secede,
10498,secede,
10499,spearhead,
10499,spearhead,
10499,spearhead,
10499,spearhead,
10499,spearhead,
10500,prostitution,
10500,prostitution,
10500,prostitution,
10500,prostitution,
10500,prostitution,
10501,splice,
10501,splice,
10501,splice,
10501,splice,
10501,splice,
10502,perimeter ,
10502,perimeter ,
10502,perimeter ,
10502,perimeter ,
10502,perimeter ,
10503,spurn,
10503,spurn,
10503,spurn,
10503,spurn,
10503,spurn,
10504,preposterous,
10504,preposterous,
10504,preposterous,
10504,preposterous,
10504,preposterous,
10505,paranoia,
10505,paranoia,
10505,paranoia,
10505,paranoia,
10505,paranoia,
10506,squander,
10506,squander,
10506,squander,
10506,squander,
10506,squander,
10507,patronage,
10507,patronage,
10507,patronage,
10507,patronage,
10507,patronage,
10508,stave,
10508,stave,
10508,stave,
10508,stave,
10508,stave,
10509,attrition,
10509,attrition,
10509,attrition,
10509,attrition,
10509,attrition,
10510,abstinence,
10510,abstinence,
10510,abstinence,
10510,abstinence,
10510,abstinence,
10511,succumb,
10511,succumb,
10511,succumb,
10511,succumb,
10511,succumb,
10512,infringement,
10512,infringement,
10512,infringement,
10512,infringement,
10512,infringement,
10513,thwart,
10513,thwart,
10513,thwart,
10513,thwart,
10513,thwart,
10514,vie,
10514,vie,
10514,vie,
10514,vie,
10514,vie,
10515,hegemony,
10515,hegemony,
10515,hegemony,
10515,hegemony,
10515,hegemony,
10516,miscarriage,
10516,miscarriage,
10516,miscarriage,
10516,miscarriage,
10516,miscarriage,
10517,vindicate,
10517,vindicate,
10517,vindicate,
10517,vindicate,
10517,vindicate,
10518,waive,
10518,waive,
10518,waive,
10518,waive,
10518,waive,
10519,eligibility,
10519,eligibility,
10519,eligibility,
10519,eligibility,
10519,eligibility,
10520,conservationist,
10520,conservationist,
10520,conservationist,
10520,conservationist,
10520,conservationist,
10521,bemoan,
10521,bemoan,
10521,bemoan,
10521,bemoan,
10521,bemoan,
10522,oracle,
10522,oracle,
10522,oracle,
10522,oracle,
10522,oracle,
10523,decipher,
10523,decipher,
10523,decipher,
10523,decipher,
10523,decipher,
10524,genetics,
10524,genetics,
10524,genetics,
10524,genetics,
10524,genetics,
10525,delve,
10525,delve,
10525,delve,
10525,delve,
10525,delve,
10526,downplay ,
10526,downplay ,
10526,downplay ,
10526,downplay ,
10526,downplay ,
10527,cardiac,
10527,cardiac,
10527,cardiac,
10527,cardiac,
10527,cardiac,
10528,pathology,
10528,pathology,
10528,pathology,
10528,pathology,
10528,pathology,
10529,chaplain,The hospital chaplain offered comfort to the family after the surgery.
10529,chaplain,Our company employs a chaplain to provide spiritual guidance and support to employees of all faiths.
10529,chaplain,"Before deploying overseas, the soldiers met with the base chaplain for a pre-deployment briefing."
10529,chaplain,"I'm not particularly religious, but I found the chaplain's words during the memorial service to be incredibly moving."
10529,chaplain,The university chaplain is organizing an interfaith dialogue series to promote understanding and respect among different religious groups on campus.
10530,endear,
10530,endear,
10530,endear,
10530,endear,
10530,endear,
10531,evangelical,
10531,evangelical,
10531,evangelical,
10531,evangelical,
10531,evangelical,
10532,entreat,
10532,entreat,
10532,entreat,
10532,entreat,
10532,entreat,
10533,lama,
10533,lama,
10533,lama,
10533,lama,
10533,lama,
10534,espouse,
10534,espouse,
10534,espouse,
10534,espouse,
10534,espouse,
10535,altruism,
10535,altruism,
10535,altruism,
10535,altruism,
10535,altruism,
10536,dire,
10536,dire,
10536,dire,
10536,dire,
10536,dire,
10537,etch,
10537,etch,
10537,etch,
10537,etch,
10537,etch,
10538,archipelago,"The cruise will take us through a stunning archipelago in the Caribbean, offering opportunities to explore remote beaches and vibrant coral reefs."
10538,archipelago,"Indonesia is the world's largest archipelago, comprising over 17,000 islands, each with its own unique culture and ecosystem."
10538,archipelago,Studying the geological formation of the archipelago helped scientists understand the region's volcanic history and tectonic activity.
10538,archipelago,"After years of sailing, he finally found his paradise: a small, secluded island in a forgotten archipelago."
10538,archipelago,"The government is working to improve infrastructure and connectivity between the islands of the archipelago, aiming to boost tourism and economic development."
10539,legion,
10539,legion,
10539,legion,
10539,legion,
10539,legion,
10540,exult,
10540,exult,
10540,exult,
10540,exult,
10540,exult,
10541,truce,
10541,truce,
10541,truce,
10541,truce,
10541,truce,
10542,fathom,
10542,fathom,
10542,fathom,
10542,fathom,
10542,fathom,
10543,lore,
10543,lore,
10543,lore,
10543,lore,
10543,lore,
10544,tome,
10544,tome,
10544,tome,
10544,tome,
10544,tome,
10545,loathe,
10545,loathe,
10545,loathe,
10545,loathe,
10545,loathe,
10546,incest,The rumors of incest within the royal family had plagued the dynasty for generations.
10546,incest,The therapist specialized in treating individuals who had experienced the trauma of incest.
10546,incest,"While fictional, the portrayal of incest in the novel sparked considerable controversy and debate."
10546,incest,"The detective was determined to uncover the truth, even if it meant exposing a hidden history of incest in the small town."
10546,incest,She felt disgusted and betrayed when she learned about the history of incest in her family.
10547,mortify,
10547,mortify,
10547,mortify,
10547,mortify,
10547,mortify,
10548,snag,
10548,snag,
10548,snag,
10548,snag,
10548,snag,
10549,mull,
10549,mull,
10549,mull,
10549,mull,
10549,mull,
10550,fiasco,
10550,fiasco,
10550,fiasco,
10550,fiasco,
10550,fiasco,
10551,farce,
10551,farce,
10551,farce,
10551,farce,
10551,farce,
10552,bidder,
10552,bidder,
10552,bidder,
10552,bidder,
10552,bidder,
10553,rue,
10553,rue,
10553,rue,
10553,rue,
10553,rue,
10554,squint,
10554,squint,
10554,squint,
10554,squint,
10554,squint,
10555,writ,
10555,writ,
10555,writ,
10555,writ,
10555,writ,
10556,litigation,
10556,litigation,
10556,litigation,
10556,litigation,
10556,litigation,
10557,incarnation,
10557,incarnation,
10557,incarnation,
10557,incarnation,
10557,incarnation,
10558,heyday,
10558,heyday,
10558,heyday,
10558,heyday,
10558,heyday,
10559,swoon,
10559,swoon,
10559,swoon,
10559,swoon,
10559,swoon,
10560,unravel,
10560,unravel,
10560,unravel,
10560,unravel,
10560,unravel,
10561,schizophrenia,
10561,schizophrenia,
10561,schizophrenia,
10561,schizophrenia,
10561,schizophrenia,
10562,falcon,
10562,falcon,
10562,falcon,
10562,falcon,
